Invoice No;Invoice Date;Party Name;City;State;Cat No;Product Description;Product Category;Quantity;Rate;Total Amt;Net Amount;TCS;Freight;Disc %;Adjustment Of Goods Return;LR No;LR Date;Transporter Name;Order No;PO No;Order Dt;Sales Person Name
JSC-02138/25-26;28.08.2025;ABSOLUTE FILTERTECH;Ahmedabad;Gujarat;1001-125;GR 1 12.5CM 100/PK;467 CF Lab Catalogue Qualitative;5;1125.2;5626;18332;0;50;42.00;0;2,01E+11;28.08.2025;Mahavir Courier;SOP-02303/25-26;AF-P-080/25-26;28.08.2025;Shishir
JSC-02138/25-26;28.08.2025;ABSOLUTE FILTERTECH;Ahmedabad;Gujarat;4602;Acrodisc 13mm SUPOR .2um gam 75pk;PALL LIFESCIENCE;1;9859.5;9859.5;;;;37.00;0;2,01E+11;28.08.2025;Mahavir Courier;SOP-02303/25-26;AF-P-080/25-26;28.08.2025;Shishir
JSC-02139/25-26;28.08.2025;LABORATORY EQUIPMENT STORES (COCHIN);Ernakulam;Kerala;7184-004;WCN WH 0.45uM 47MM 100/PK;478 Lab Membranes - Catalogue;1;3607.6;3607.6;9055;0;105;42.00;0;1,00E+11;28.08.2025;TRACKON COURIERS PVT.LTD.;SOP-02312/25-26;LES25260663;28.08.2025;Elumalai
JSC-02139/25-26;28.08.2025;LABORATORY EQUIPMENT STORES (COCHIN);Ernakulam;Kerala;7182-004;WCN WH 0.2uM 47MM 100/PK;478 Lab Membranes - Catalogue;1;3961.4;3961.4;;;;42.00;0;1,00E+11;28.08.2025;TRACKON COURIERS PVT.LTD.;SOP-02312/25-26;LES25260663;28.08.2025;Elumalai
JSC-02140/25-26;28.08.2025;THE SCIENTIFIC & GENERAL AGENCIES (JAIPUR);Jaipur;Rajasthan;1440-012;GR 40 1.27CM 400/PK;468 CF Lab Catalogue Quantitative;75;1902.4;142680;541087;0;0;42.00;0;290474987;29.08.2025;DELHIVERY LIMITED;SOP-02310/25-26;705/HO/25-26;28.08.2025;Jitender
JSC-02140/25-26;28.08.2025;THE SCIENTIFIC & GENERAL AGENCIES (JAIPUR);Jaipur;Rajasthan;1440-125;GR 40 12.5CM 100/PK;468 CF Lab Catalogue Quantitative;30;3456.8;103704;;;;42.00;0;290474987;29.08.2025;DELHIVERY LIMITED;SOP-02310/25-26;705/HO/25-26;28.08.2025;Jitender
JSC-02140/25-26;28.08.2025;THE SCIENTIFIC & GENERAL AGENCIES (JAIPUR);Jaipur;Rajasthan;1441-125;GR 41 12.5CM 100/PK;468 CF Lab Catalogue Quantitative;40;3590.2;143608;;;;42.00;0;290474987;29.08.2025;DELHIVERY LIMITED;SOP-02310/25-26;705/HO/25-26;28.08.2025;Jitender
JSC-02140/25-26;28.08.2025;THE SCIENTIFIC & GENERAL AGENCIES (JAIPUR);Jaipur;Rajasthan;1442-125;GR 42 12.5CM 100/PK;468 CF Lab Catalogue Quantitative;20;3427.8;68556;;;;42.00;0;290474987;29.08.2025;DELHIVERY LIMITED;SOP-02310/25-26;705/HO/25-26;28.08.2025;Jitender
JSC-02141/25-26;28.08.2025;BIOLINKK;New Delhi;Delhi;1002-917;GR 2 46x57CM 100/PK;467 CF Lab Catalogue Qualitative;2;17794.4;35588.8;53021;0;600;42.00;0;50042143290;28.08.2025;TRACKON COURIERS PVT.LTD.;SOP-02308/25-26,SOP-02313/25-26;BK/PUR/7053-RR,BK/PUR/7056-RR;28.08.2025;Rakesh Ranjan
JSC-02141/25-26;28.08.2025;BIOLINKK;New Delhi;Delhi;4611;Acrodisc 25mm SUPOR .1um gam 50pk;PALL LIFESCIENCE;2;5292;10584;;;;37.00;0;50042143290;28.08.2025;TRACKON COURIERS PVT.LTD.;SOP-02308/25-26,SOP-02313/25-26;BK/PUR/7053-RR,BK/PUR/7056-RR;28.08.2025;Rakesh Ranjan
JSC-02142/25-26;28.08.2025;AMALGAMATED SUPPLIERS;Kolkata;West Bengal;1821-047;GF/B 4.7CM 100/PK;461 GF Lab Catalogue;12;5301.2;63614.4;75773;0;600;42.00;0;53595009576;28.08.2025;BLUE DART EXPRESS LTD;SOP-02314/25-26;Email;28.08.2025;Arnab
JSC-02143/25-26;28.08.2025;MALTI LAB SOLUTIONS PRIVATE LIMITED;Thane;Maharashtra;1441-125;GR 41 12.5CM 100/PK;468 CF Lab Catalogue Quantitative;50;3400;170000;256173;0;0;45.07;0;9,00E+11;28.08.2025;TRACKON COURIERS PVT.LTD.;SOP-02140/25-26;Email  - Boisar (Scheme Order);16.08.2025;Rahul
JSC-02143/25-26;28.08.2025;MALTI LAB SOLUTIONS PRIVATE LIMITED;Thane;Maharashtra;1825-025;GF/F 2.5CM 100/PK;461 GF Lab Catalogue;10;4709.6;47096;;;;45.30;0;9,00E+11;28.08.2025;TRACKON COURIERS PVT.LTD.;SOP-02140/25-26;Email  - Boisar (Scheme Order);16.08.2025;Rahul
JSC-02144/25-26;28.08.2025;LABORATORY EQUIPMENT STORES (COCHIN);Ernakulam;Kerala;7182-004;WCN WH 0.2uM 47MM 100/PK;478 Lab Membranes - Catalogue;1;3961.4;3961.4;4798;0;105;42.00;0;1,00E+11;29.08.2025;TRACKON COURIERS PVT.LTD.;SOP-02320/25-26;LES25260667;28.08.2025;Elumalai
JSC-02145/25-26;29.08.2025;MALTI LAB SOLUTIONS PRIVATE LIMITED;Thane;Maharashtra;1001-110;GR 1 11.0CM 100/PK;467 CF Lab Catalogue Qualitative;5;922.2;4611;1132366;0;0;46.38;0;290484996;29.08.2025;DELHIVERY LIMITED;SOP-02140/25-26;Email  - Boisar (Scheme Order);16.08.2025;Rahul
JSC-02145/25-26;29.08.2025;MALTI LAB SOLUTIONS PRIVATE LIMITED;Thane;Maharashtra;1001-125;GR 1 12.5CM 100/PK;467 CF Lab Catalogue Qualitative;100;1055.6;105560;;;;45.59;0;290484996;29.08.2025;DELHIVERY LIMITED;SOP-02140/25-26;Email  - Boisar (Scheme Order);16.08.2025;Rahul
JSC-02145/25-26;29.08.2025;MALTI LAB SOLUTIONS PRIVATE LIMITED;Thane;Maharashtra;1001-185;GR 1 18.5CM 100/PK;467 CF Lab Catalogue Qualitative;10;1838.6;18386;;;;46.08;0;290484996;29.08.2025;DELHIVERY LIMITED;SOP-02140/25-26;Email  - Boisar (Scheme Order);16.08.2025;Rahul
JSC-02145/25-26;29.08.2025;MALTI LAB SOLUTIONS PRIVATE LIMITED;Thane;Maharashtra;1001-917;GR 1 46X57CM 100/PK;467 CF Lab Catalogue Qualitative;20;10150;203000;;;;45.58;0;290484996;29.08.2025;DELHIVERY LIMITED;SOP-02140/25-26;Email  - Boisar (Scheme Order);16.08.2025;Rahul
JSC-02145/25-26;29.08.2025;MALTI LAB SOLUTIONS PRIVATE LIMITED;Thane;Maharashtra;1441-125;GR 41 12.5CM 100/PK;468 CF Lab Catalogue Quantitative;70;3400;238000;;;;45.07;0;290484996;29.08.2025;DELHIVERY LIMITED;SOP-02140/25-26;Email  - Boisar (Scheme Order);16.08.2025;Rahul
JSC-02145/25-26;29.08.2025;MALTI LAB SOLUTIONS PRIVATE LIMITED;Thane;Maharashtra;1442-125;GR 42 12.5CM 100/PK;468 CF Lab Catalogue Quantitative;100;3236.4;323640;;;;45.24;0;290484996;29.08.2025;DELHIVERY LIMITED;SOP-02140/25-26;Email  - Boisar (Scheme Order);16.08.2025;Rahul
JSC-02145/25-26;29.08.2025;MALTI LAB SOLUTIONS PRIVATE LIMITED;Thane;Maharashtra;1822-047;GF/C 4.7CM 100/PK;461 GF Lab Catalogue;5;3155.2;15776;;;;45.60;0;290484996;29.08.2025;DELHIVERY LIMITED;SOP-02140/25-26;Email  - Boisar (Scheme Order);16.08.2025;Rahul
JSC-02145/25-26;29.08.2025;MALTI LAB SOLUTIONS PRIVATE LIMITED;Thane;Maharashtra;1822-090;GF/C 9CM 100/PK;461 GF Lab Catalogue;2;6942.6;13885.2;;;;45.29;0;290484996;29.08.2025;DELHIVERY LIMITED;SOP-02140/25-26;Email  - Boisar (Scheme Order);16.08.2025;Rahul
JSC-02145/25-26;29.08.2025;MALTI LAB SOLUTIONS PRIVATE LIMITED;Thane;Maharashtra;1825-025;GF/F 2.5CM 100/PK;461 GF Lab Catalogue;10;4709.6;47096;;;;45.30;0;290484996;29.08.2025;DELHIVERY LIMITED;SOP-02140/25-26;Email  - Boisar (Scheme Order);16.08.2025;Rahul
JSC-02146/25-26;29.08.2025;ABSOLUTE FILTERTECH;Ahmedabad;Gujarat;1822-6580;GF/C 2.5CM 400/PK;461 GF Lab Catalogue;2;25114;50228;163464;0;50;42.00;0;2,01E+11;29.08.2025;Mahavir Courier;SOP-01554/25-26,SOP-01697/25-26;AF-P-052/25-26,AF-P-056/25-26;10.07.2025;Shishir
JSC-02146/25-26;29.08.2025;ABSOLUTE FILTERTECH;Ahmedabad;Gujarat;10419318;NUC PC 90MM 0.08uM 25/pk;Whatman;4;22062.6;88250.4;;;;37.00;0;2,01E+11;29.08.2025;Mahavir Courier;SOP-01554/25-26,SOP-01697/25-26;AF-P-052/25-26,AF-P-056/25-26;10.07.2025;Shishir
JSC-02147/25-26;29.08.2025;AIC ENTERPRISES PRIVATE LIMITED;Banglore;Karnataka;1827-047;934-AH 4.7CM 100/PK;461 GF Lab Catalogue;1;5916;5916;39419;0;210;42.00;0;1,00E+11;29.08.2025;TRACKON COURIERS PVT.LTD.;SOP-02315/25-26,SOP-01776/25-26;23244I460812992,23244I460812344;24.07.2025;Vishnu Kiran
JSC-02147/25-26;29.08.2025;AIC ENTERPRISES PRIVATE LIMITED;Banglore;Karnataka;2800-280;THIMBLE ST 28x100MM 25/PK;469 CF Lab Catalogue Thimbles;1;8978.4;8978.4;;;;42.00;0;1,00E+11;29.08.2025;TRACKON COURIERS PVT.LTD.;SOP-02315/25-26,SOP-01776/25-26;23244I460812992,23244I460812344;24.07.2025;Vishnu Kiran
JSC-02147/25-26;29.08.2025;AIC ENTERPRISES PRIVATE LIMITED;Banglore;Karnataka;10463030;Whatman SPARTAN 13/0.45 RC MT 100/PK;490 EF Lab Cat Syringe Filters;1;18301.5;18301.5;;;;37.00;0;1,00E+11;29.08.2025;TRACKON COURIERS PVT.LTD.;SOP-02315/25-26,SOP-01776/25-26;23244I460812992,23244I460812344;24.07.2025;Vishnu Kiran
JSC-02148/25-26;29.08.2025;AIC SPECIALITIES;Chennai;Tamil Nadu;4025-N;Membrane Seal Gasket Kit F/4020 1pk;PALL LIFESCIENCE;1;2872.8;2872.8;15738;0;100;37.00;0;2,01E+11;29.08.2025;Mahavir Courier;SOP-01979/25-26,SOP-01163/25-26;AIC-070825,260810175;07.08.2025;Elumalai
JSC-02148/25-26;29.08.2025;AIC SPECIALITIES;Chennai;Tamil Nadu;10400912;Mixed cellulose ester membrane circles ME27 plain 0.8µm 47 mm 100/PK;483 Microbiology Membranes;1;10364.6;10364.6;;;;42.00;0;2,01E+11;29.08.2025;Mahavir Courier;SOP-01979/25-26,SOP-01163/25-26;AIC-070825,260810175;07.08.2025;Elumalai
JSC-02149/25-26;29.08.2025;BIOLINKK;New Delhi;Delhi;6750-2510;PURADISC 25/1.0 NYL 50/PK;490 EF Lab Cat Syringe Filters;5;13450.5;67252.5;79535;0;150;37.00;0;5,01E+11;29.08.2025;TRACKON COURIERS PVT.LTD.;SOP-01912/25-26;BK/PUR/7015-RR;01.08.2025;Rakesh Ranjan
JSC-02150/25-26;29.08.2025;BIOSOLUTIONS INDIA (WHM);Hyderabad;Telangana;9915-2504;Whatman Uniflo 25MM 0.45 PES S 200/PK;490 EF Lab Cat Syringe Filters;1;11982.6;11982.6;53690;0;600;37.00;0;51619796572;29.08.2025;BLUE DART EXPRESS LTD;SOP-01920/25-26,SOP-01951/25-26,SOP-01952/25-26;BSI/PO/2025/3161,BSI/PO/2025/3166,BSI/PO/2025/3168;04.08.2025;Sreenivas Mandadi
JSC-02150/25-26;29.08.2025;BIOSOLUTIONS INDIA (WHM);Hyderabad;Telangana;28932319;Vivaspin 6, 100 kDa MWCO PES;Life Science;1;17344;17344;;;;37.00;0;51619796572;29.08.2025;BLUE DART EXPRESS LTD;SOP-01920/25-26,SOP-01951/25-26,SOP-01952/25-26;BSI/PO/2025/3161,BSI/PO/2025/3166,BSI/PO/2025/3168;04.08.2025;Sreenivas Mandadi
JSC-02150/25-26;29.08.2025;BIOSOLUTIONS INDIA (WHM);Hyderabad;Telangana;MCP100C41;Microsep ADV Omega 100k 24pk;PALL LIFESCIENCE;1;15573.6;15573.6;;;;37.00;0;51619796572;29.08.2025;BLUE DART EXPRESS LTD;SOP-01920/25-26,SOP-01951/25-26,SOP-01952/25-26;BSI/PO/2025/3161,BSI/PO/2025/3166,BSI/PO/2025/3168;04.08.2025;Sreenivas Mandadi
JSC-02151/25-26;29.08.2025;DODAL ENTERPRISES(NEW);Pune;Maharashtra;10401170;NC45 ST 0.45uM 47MM 100/PK;483 Microbiology Membranes;1;17230.5;17230.5;20391;0;50;37.00;0;2,01E+11;29.08.2025;Mahavir Courier;SOP-01895/25-26;W8002-P;02.08.2025;Ashish
JSC-02152/25-26;29.08.2025;GLASS CHEM INSTRUMENTS;Pune;Maharashtra;4187;Acrodisc 25mm SUPOR .8/.2um gam 50pk;PALL LIFESCIENCE;2;9387;18774;22212;0;50;37.00;0;2,01E+11;29.08.2025;Mahavir Courier;SOP-01976/25-26;GI801;07.08.2025;Ashish
JSC-02153/25-26;29.08.2025;Glosil Scientific LLP;Chennai;Tamil Nadu;10300102;589/2 WHTRIB 12.7MM 1000/PK;468 CF Lab Catalogue Quantitative;3;6345.2;19035.6;45976;0;120;42.00;0;1,00E+11;29.08.2025;TRACKON COURIERS PVT.LTD.;SOP-01983/25-26,SOP-01865/25-26,SOP-01981/25-26,SOP-02010/25-26;GSPO/920/25-26,GSPO/551/25-26,GSPO/933/25-26;08.08.2025;Elumalai
JSC-02153/25-26;29.08.2025;Glosil Scientific LLP;Chennai;Tamil Nadu;10300107;589/2 WHTRIB 55MM 100/PK;468 CF Lab Catalogue Quantitative;1;2673.8;2673.8;;;;42.00;0;1,00E+11;29.08.2025;TRACKON COURIERS PVT.LTD.;SOP-01983/25-26,SOP-01865/25-26,SOP-01981/25-26,SOP-02010/25-26;GSPO/920/25-26,GSPO/551/25-26,GSPO/933/25-26;08.08.2025;Elumalai
JSC-02153/25-26;29.08.2025;Glosil Scientific LLP;Chennai;Tamil Nadu;1001-325;GR 1 2.5CM 100/PK;467 CF Lab Catalogue Qualitative;3;1026.6;3079.8;;;;42.00;0;1,00E+11;29.08.2025;TRACKON COURIERS PVT.LTD.;SOP-01983/25-26,SOP-01865/25-26,SOP-01981/25-26,SOP-02010/25-26;GSPO/920/25-26,GSPO/551/25-26,GSPO/933/25-26;08.08.2025;Elumalai
JSC-02153/25-26;29.08.2025;Glosil Scientific LLP;Chennai;Tamil Nadu;10400112;AE99 8uM 47MM 100/PK;478 Lab Membranes - Catalogue;1;14053.4;14053.4;;;;42.00;0;1,00E+11;29.08.2025;TRACKON COURIERS PVT.LTD.;SOP-01983/25-26,SOP-01865/25-26,SOP-01981/25-26,SOP-02010/25-26;GSPO/920/25-26,GSPO/551/25-26,GSPO/933/25-26;08.08.2025;Elumalai
JSC-02154/25-26;29.08.2025;GYAN SCI TRADERS (I) P.LTD.;Lucknow;Uttar Pradesh;1822-10254;Whatman GF/C Filter paper 150mm;461 GF Lab Catalogue;6;22233;133398;157941;0;450;0.00;0;5,01E+11;29.08.2025;TRACKON COURIERS PVT.LTD.;SOP-02223/25-26;GSTIPL-2024-25-027;22.08.2025;Jitender
JSC-02155/25-26;29.08.2025;JIGNESH AGENCY PVT LTD(HIMACHAL);Baddi;Himachal Pradesh;1822-10254;Whatman GF/C Filter paper 150mm;461 GF Lab Catalogue;10;22232.7;222327;315816;0;850;37.00;0;5,01E+11;29.08.2025;TRACKON COURIERS PVT.LTD.;SOP-02261/25-26,SOP-02155/25-26;001952,001856VP;25.08.2025;Nitin
JSC-02155/25-26;29.08.2025;JIGNESH AGENCY PVT LTD(HIMACHAL);Baddi;Himachal Pradesh;1822-10254;Whatman GF/C Filter paper 150mm;461 GF Lab Catalogue;2;22232;44464;;;;0.00;0;5,01E+11;29.08.2025;TRACKON COURIERS PVT.LTD.;SOP-02261/25-26,SOP-02155/25-26;001952,001856VP;25.08.2025;Nitin
JSC-02156/25-26;29.08.2025;JIGNESH AGENCY PVT. LTD;Vapi;Gujarat;6886-2512;GD/X 25/1.2 GF/C 150/PK;490 EF Lab Cat Syringe Filters;2;32634;65268;345507;0;450;37.00;0;2,01E+11;29.08.2025;Mahavir Courier;SOP-02325/25-26,SOP-02326/25-26,SOP-01960/25-26,SOP-02324/25-26;001105,001097,000937,001104;07.08.2025;Shishir
JSC-02156/25-26;29.08.2025;JIGNESH AGENCY PVT. LTD;Vapi;Gujarat;1001-110;GR 1 11.0CM 100/PK;467 CF Lab Catalogue Qualitative;10;997.6;9976;;;;42.00;0;2,01E+11;29.08.2025;Mahavir Courier;SOP-02325/25-26,SOP-02326/25-26,SOP-01960/25-26,SOP-02324/25-26;001105,001097,000937,001104;07.08.2025;Shishir
JSC-02156/25-26;29.08.2025;JIGNESH AGENCY PVT. LTD;Vapi;Gujarat;1441-125;GR 41 12.5CM 100/PK;468 CF Lab Catalogue Quantitative;10;3590.2;35902;;;;42.00;0;2,01E+11;29.08.2025;Mahavir Courier;SOP-02325/25-26,SOP-02326/25-26,SOP-01960/25-26,SOP-02324/25-26;001105,001097,000937,001104;07.08.2025;Shishir
JSC-02156/25-26;29.08.2025;JIGNESH AGENCY PVT. LTD;Vapi;Gujarat;66191ME;ME25/21 ST 0.45uM 47MM 2000/PK;Pall;1;21600;21600;;;;86.34;0;2,01E+11;29.08.2025;Mahavir Courier;SOP-02325/25-26,SOP-02326/25-26,SOP-01960/25-26,SOP-02324/25-26;001105,001097,000937,001104;07.08.2025;Shishir
JSC-02156/25-26;29.08.2025;JIGNESH AGENCY PVT. LTD;Vapi;Gujarat;6894-2504;GD/X 25/0.45 GMF 150/PK;490 EF Lab Cat Syringe Filters;5;31921.3;159606.5;;;;39.00;0;2,01E+11;29.08.2025;Mahavir Courier;SOP-02325/25-26,SOP-02326/25-26,SOP-01960/25-26,SOP-02324/25-26;001105,001097,000937,001104;07.08.2025;Shishir
JSC-02157/25-26;29.08.2025;JIGNESH AGENCY PVT. LTD (MUMBAI);Thane;Maharashtra;7001-0004;CA 0.2uM 47MM 100/PK;478 Lab Membranes - Catalogue;2;6919.4;13838.8;16389;0;50;42.00;0;1,00E+11;29.08.2025;TRACKON COURIERS PVT.LTD.;SOP-01416/25-26;2448;02.07.2025;Rahul
JSC-02158/25-26;29.08.2025;KLOROFIL SCIENTIFIC;Mohali;Punjab;12995;Acropak 500 SUPOR .2/.2um gam HB 1pk;PALL LIFESCIENCE;1;11321.1;11321.1;36246;0;105;37.00;0;1,00E+11;29.08.2025;TRACKON COURIERS PVT.LTD.;SOP-01964/25-26;klorofil/2025-26/12;07.08.2025;Nitin
JSC-02158/25-26;29.08.2025;KLOROFIL SCIENTIFIC;Mohali;Punjab;12094;Acropak 200 SUPOR EKV .2um gam HB 3pk;PALL LIFESCIENCE;1;19290.6;19290.6;;;;37.00;0;1,00E+11;29.08.2025;TRACKON COURIERS PVT.LTD.;SOP-01964/25-26;klorofil/2025-26/12;07.08.2025;Nitin
JSC-02159/25-26;29.08.2025;NEELAM SCIENTIFIC;Ahmedabad;Gujarat;7590-002;PTFE 25MM 1.0uM 100/PK;478 Lab Membranes - Catalogue;1;17104.2;17104.2;20242;0;50;42.00;0;2,01E+11;29.08.2025;Mahavir Courier;SOP-02003/25-26;NS/PO-JSC/08082025/REGULAR/1;08.08.2025;Shishir
JSC-02160/25-26;29.08.2025;PHARMAIDS AND EQUIPMENTS;Bicholim;Goa;2200-110;1PS 11.0CM 100/PK;471 Lab Catalogue Speciality;3;6478.6;19435.8;72740;0;3000;42.00;0;5,01E+11;29.08.2025;TRACKON COURIERS PVT.LTD.;SOP-01534/25-26,SOP-02115/25-26;53/25-26,62/25-26 (25th Aug'25);10.07.2025;Rahul
JSC-02160/25-26;29.08.2025;PHARMAIDS AND EQUIPMENTS;Bicholim;Goa;2300-917;BENCHKOTE SHEET 46x57CM 100/PK;471 Lab Catalogue Speciality;5;7841.6;39208;;;;42.00;0;5,01E+11;29.08.2025;TRACKON COURIERS PVT.LTD.;SOP-01534/25-26,SOP-02115/25-26;53/25-26,62/25-26 (25th Aug'25);10.07.2025;Rahul
JSC-02161/25-26;29.08.2025;RADIANT BIOSCIENCES PRIVATE LIMITED;Pune;Maharashtra;28932358;Vivaspin 20, 3 kDa MWCO PES;Life Science;2;14807;29614;80481;0;150;42.00;0;2,01E+11;29.08.2025;Mahavir Courier;SOP-02006/25-26,SOP-02007/25-26;RBPO/25-26/306,RBPO/25-26/306-1;08.08.2025;Ashish
JSC-02161/25-26;29.08.2025;RADIANT BIOSCIENCES PRIVATE LIMITED;Pune;Maharashtra;6809-1002;Whatman ANOTOP 10/0.02 50/PK;490 EF Lab Cat Syringe Filters;1;23801.4;23801.4;;;;37.00;0;2,01E+11;29.08.2025;Mahavir Courier;SOP-02006/25-26,SOP-02007/25-26;RBPO/25-26/306,RBPO/25-26/306-1;08.08.2025;Ashish
JSC-02161/25-26;29.08.2025;RADIANT BIOSCIENCES PRIVATE LIMITED;Pune;Maharashtra;28932360;Vivaspin 20, 10 kDa MWCO PES;Life Science;1;14639;14639;;;;42.00;0;2,01E+11;29.08.2025;Mahavir Courier;SOP-02006/25-26,SOP-02007/25-26;RBPO/25-26/306,RBPO/25-26/306-1;08.08.2025;Ashish
JSC-02162/25-26;29.08.2025;S.K.TRADERS (INDORE);Indore;Madhya Pradesh;7182-002;WCN WH 0.2uM 25MM 100/PK;478 Lab Membranes - Catalogue;1;5742;5742;6899;0;105;42.00;0;1,00E+11;29.08.2025;TRACKON COURIERS PVT.LTD.;SOP-01992/25-26;PR2501533 (Non Scheme Order );07.08.2025;Jitender
JSC-02163/25-26;29.08.2025;S.K.TRADERS (INDORE) SEZ;Indore;Madhya Pradesh;60010;Disc 81mm A/E glass 100pk;Pall Life Sciences;5;6495.3;32476.5;119814.9;0;600;37.00;0;51619796561;29.08.2025;BLUE DART EXPRESS LTD;SOP-02014/25-26,SOP-01818/25-26;XP2500688/RT,XP2500598;11.08.2025;Jitender
JSC-02163/25-26;29.08.2025;S.K.TRADERS (INDORE) SEZ;Indore;Madhya Pradesh;61630;Disc 25mm A/E glass fibre 500pk;Pall Life Sciences;8;10313.1;82504.8;;;;37.00;0;51619796561;29.08.2025;BLUE DART EXPRESS LTD;SOP-02014/25-26,SOP-01818/25-26;XP2500688/RT,XP2500598;11.08.2025;Jitender
JSC-02163/25-26;29.08.2025;S.K.TRADERS (INDORE) SEZ;Indore;Madhya Pradesh;1030-025;Blotter Paper 2.5cm PAK OF 100;WHATMAN;3;1411.2;4233.6;;;;37.00;0;51619796561;29.08.2025;BLUE DART EXPRESS LTD;SOP-02014/25-26,SOP-01818/25-26;XP2500688/RT,XP2500598;11.08.2025;Jitender
JSC-02164/25-26;29.08.2025;SHREE TRADERS ( VAPI );Vapi;Gujarat;1542-090;GR 542 9CM 100/PK;468 CF Lab Catalogue Quantitative;5;3462.6;17313;50020;0;50;42.00;0;2,01E+11;29.08.2025;Mahavir Courier;SOP-02023/25-26,SOP-02026/25-26;000192,000191 (Non Scheme);11.08.2025;Shishir
JSC-02164/25-26;29.08.2025;SHREE TRADERS ( VAPI );Vapi;Gujarat;1820-070;GF/A 7.0CM 100/PK;461 GF Lab Catalogue;5;5005.4;25027;;;;42.00;0;2,01E+11;29.08.2025;Mahavir Courier;SOP-02023/25-26,SOP-02026/25-26;000192,000191 (Non Scheme);11.08.2025;Shishir
JSC-02165/25-26;29.08.2025;SRI INDRA DIAGNOSTICS;Secunderabad;Telangana;4400;Acro Vent 50mm PTFE .2um MNPT 18pk;PALL LIFESCIENCE;1;22396.5;22396.5;27018;0;500;37.00;0;51619796550;29.08.2025;BLUE DART EXPRESS LTD;SOP-01728/25-26;SID/065/2025-26;21.07.2025;Sreenivas Mandadi
JSC-02166/25-26;29.08.2025;THE ILECO;Chennai;Tamil Nadu;AP-4523;Acrodisc PSF GLASS 1um 200/50pk;PALL LIFESCIENCE;4;34114.5;136458;161374;0;300;37.00;0;2,01E+11;29.08.2025;Mahavir Courier;SOP-01788/25-26;614;25.07.2025;Elumalai
JSC-02167/25-26;29.08.2025;UPPER INDIA SCIENTIFIC CO. (NAGPUR);Nagpur;Maharashtra;1442-240;GR 42 24CM 100/PK;468 CF Lab Catalogue Quantitative;2;12023.4;24046.8;28623;0;210;42.00;0;1,00E+11;29.08.2025;TRACKON COURIERS PVT.LTD.;SOP-02013/25-26;AK/471;09.08.2025;Ashish
JSC-02168/25-26;29.08.2025;VASA SCIENTIFIC CO.(BANGALORE);Banglore;Karnataka;1540-185;GR 540 18.5CM 100/PK;468 CF Lab Catalogue Quantitative;2;11820.4;23640.8;28020;0;105;42.00;0;1,00E+11;29.08.2025;TRACKON COURIERS PVT.LTD.;SOP-01998/25-26;2502377;08.08.2025;Vishnu Kiran
JSC-02169/25-26;29.08.2025;VASCO SCIENTIFICS PVT LTD;Visakhapatnam,;Andhra Pradesh;1093-110;GR 93 11CM 100/PK;467 CF Lab Catalogue Qualitative;1;823.6;823.6;76615;0;600;42.00;0;51619796546;29.08.2025;BLUE DART EXPRESS LTD;SOP-01999/25-26,SOP-02000/25-26;VSV-PO/0825/0005,VSV-PO/0825/0004;08.08.2025;Sreenivas Mandadi
JSC-02169/25-26;29.08.2025;VASCO SCIENTIFICS PVT LTD;Visakhapatnam,;Andhra Pradesh;12144;HEPA Capsule VERSAPOR 1.2um HB 1pk;PALL LIFESCIENCE;4;15876;63504;;;;37.00;0;51619796546;29.08.2025;BLUE DART EXPRESS LTD;SOP-01999/25-26,SOP-02000/25-26;VSV-PO/0825/0005,VSV-PO/0825/0004;08.08.2025;Sreenivas Mandadi
JSC-02170/25-26;29.08.2025;VEHAN LIFESCIENCES INDIA PRIVATE LIMITED;Hyderabad;Telangana;OA001C12;Minimate TFF capsule 1k OMEGA 1pk;PALL LIFESCIENCE;1;19133.1;19133.1;23167;0;500;37.00;0;51619796535;29.08.2025;BLUE DART EXPRESS LTD;SOP-01959/25-26;PO# 79;07.08.2025;Sreenivas Mandadi
JSC-02171/25-26;29.08.2025;VM Sciences;Banglore;Karnataka;4523;Acrodisc 25mm GLASS FIBER 1um 200pk;PALL LIFESCIENCE;1;36666;36666;43856;0;500;37.00;0;51619796524;29.08.2025;BLUE DART EXPRESS LTD;SOP-02009/25-26;VMB-PO/0825/0017;09.08.2025;Vishnu Kiran
JSC-02172/25-26;29.08.2025;OSWAL SCIENTIFIC STORES (CHANDIGARH);Chandigarh;Chandigarh;1002-125;GR 2 12.5CM 100/PK;467 CF Lab Catalogue Qualitative;5;1345.6;6728;25741;0;105;42.00;0;1,00E+11;29.08.2025;TRACKON COURIERS PVT.LTD.;SOP-02323/25-26;29;28.08.2025;Nitin
JSC-02172/25-26;29.08.2025;OSWAL SCIENTIFIC STORES (CHANDIGARH);Chandigarh;Chandigarh;1825-025;GF/F 2.5CM 100/PK;461 GF Lab Catalogue;3;4993.8;14981.4;;;;42.00;0;1,00E+11;29.08.2025;TRACKON COURIERS PVT.LTD.;SOP-02323/25-26;29;28.08.2025;Nitin
